rxcui,NDC,startdate,enddate,class,drug
197958,00006051668,200706,200901,Other antihypertensive,
201358,00006051668,200706,201102,Other antihypertensive,
197958,00006051674,200706,200901,Other antihypertensive,
201358,00006051674,200706,201102,Other antihypertensive,
197958,00006051678,200706,200901,Other antihypertensive,
201358,00006051678,200706,201102,Other antihypertensive,
205332,00006061268,200706,200901,Other antihypertensive,
205332,00006061268,200706,200901,Thiazide,
213488,00006061268,200706,201101,Other antihypertensive,
213488,00006061268,200706,201101,Thiazide,
197959,00006063468,200706,200901,Other antihypertensive,
197959,00006063468,200706,200901,Thiazide,
213498,00006063468,200706,201102,Other antihypertensive,
213498,00006063468,200706,201102,Thiazide,
197962,00006069468,200706,200901,Other antihypertensive,
197962,00006069468,200706,200901,Thiazide,
688647,00006069468,200706,201210,Other antihypertensive,
688647,00006069468,200706,201210,Thiazide,
858815,00006071228,200910,201301,ACE inhibitor,
858815,00006071268,200910,201301,ACE inhibitor,
858815,00006071281,200910,201301,ACE inhibitor,
858815,00006071282,200910,201301,ACE inhibitor,
858815,00006071287,200910,201301,ACE inhibitor,
858815,00006071294,200910,201301,ACE inhibitor,
858815,00006071298,200910,201301,ACE inhibitor,
858819,00006071328,200910,201301,ACE inhibitor,
858819,00006071368,200910,201301,ACE inhibitor,
858819,00006071381,200910,201101,ACE inhibitor,
858819,00006071382,200910,201301,ACE inhibitor,
858819,00006071387,200910,201301,ACE inhibitor,
858819,00006071394,200910,201301,ACE inhibitor,
858819,00006071398,200910,201301,ACE inhibitor,
858812,00006071428,200910,201301,ACE inhibitor,
858812,00006071468,200910,201301,ACE inhibitor,
858812,00006071482,200910,201301,ACE inhibitor,
858812,00006071487,200910,201301,ACE inhibitor,
858812,00006071494,200910,201301,ACE inhibitor,
979470,00006071701,201006,201011,Angiotension receptor blocker,
979470,00006071701,201006,201011,Thiazide,
979470,00006071707,201006,201011,Angiotension receptor blocker,
979470,00006071707,201006,201011,Thiazide,
979470,00006071727,201006,201011,Angiotension receptor blocker,
979470,00006071727,201006,201011,Thiazide,
979470,00006071728,201006,201708,Angiotension receptor blocker,
979470,00006071728,201006,201708,Thiazide,
979470,00006071730,201006,201011,Angiotension receptor blocker,
979470,00006071730,201006,201011,Thiazide,
979470,00006071731,201006,201709,Angiotension receptor blocker,
979470,00006071731,201006,201709,Thiazide,
979470,00006071740,201006,201011,Angiotension receptor blocker,
979470,00006071740,201006,201011,Thiazide,
979470,00006071754,201006,201709,Angiotension receptor blocker,
979470,00006071754,201006,201709,Thiazide,
979470,00006071758,201006,201102,Angiotension receptor blocker,
979470,00006071758,201006,201102,Thiazide,
979470,00006071782,201006,201709,Angiotension receptor blocker,
979470,00006071782,201006,201709,Thiazide,
979470,00006071786,201006,201709,Angiotension receptor blocker,
979470,00006071786,201006,201709,Thiazide,
858830,00006072047,201301,201301,ACE inhibitor,
858830,00006072047,201301,201301,Thiazide,
858830,00006072068,200910,201301,ACE inhibitor,
858830,00006072068,200910,201301,Thiazide,
858828,00006072099,200910,201212,ACE inhibitor,
858828,00006072099,200910,201212,Thiazide,
979466,00006074501,201006,201212,Angiotension receptor blocker,
979466,00006074501,201006,201212,Thiazide,
979466,00006074527,201006,201011,Angiotension receptor blocker,
979466,00006074527,201006,201011,Thiazide,
979466,00006074528,201006,201708,Angiotension receptor blocker,
979466,00006074528,201006,201708,Thiazide,
979466,00006074531,201006,201709,Angiotension receptor blocker,
979466,00006074531,201006,201709,Thiazide,
979466,00006074554,201006,201709,Angiotension receptor blocker,
979466,00006074554,201006,201709,Thiazide,
979466,00006074582,201006,201709,Angiotension receptor blocker,
979466,00006074582,201006,201709,Thiazide,
979466,00006074586,201006,201708,Angiotension receptor blocker,
979466,00006074586,201006,201708,Thiazide,
979473,00006074701,201006,201301,Angiotension receptor blocker,
979473,00006074701,201006,201301,Thiazide,
979473,00006074728,201006,201709,Angiotension receptor blocker,
979473,00006074728,201006,201709,Thiazide,
979473,00006074731,201006,201709,Angiotension receptor blocker,
979473,00006074731,201006,201709,Thiazide,
979473,00006074754,201006,201709,Angiotension receptor blocker,
979473,00006074754,201006,201709,Thiazide,
979473,00006074758,201006,201102,Angiotension receptor blocker,
979473,00006074758,201006,201102,Thiazide,
979473,00006074781,201006,201709,Angiotension receptor blocker,
979473,00006074781,201006,201709,Thiazide,
979473,00006074782,201006,201709,Angiotension receptor blocker,
979473,00006074782,201006,201709,Thiazide,
833694,00006076000,200907,201301,Calcium channel blocker,
833695,00006076203,200907,201301,Calcium channel blocker,
833696,00006076303,200907,201301,Calcium channel blocker,
977885,00006091728,201006,201301,Other Diuretics,
977885,00006091728,201006,201301,Thiazide,
977885,00006091768,201006,201102,Other Diuretics,
977885,00006091768,201006,201102,Thiazide,
197961,00006093568,200706,200901,Other antihypertensive,
197961,00006093568,200706,200901,Thiazide,
688649,00006093568,200706,201210,Other antihypertensive,
688649,00006093568,200706,201210,Thiazide,
979487,00006095101,201109,201601,Angiotension receptor blocker,
979487,00006095128,201006,201210,Angiotension receptor blocker,
979487,00006095154,201006,201709,Angiotension receptor blocker,
979487,00006095158,201006,201102,Angiotension receptor blocker,
979487,00006095182,201006,201709,Angiotension receptor blocker,
979487,00006095187,201006,201709,Angiotension receptor blocker,
979494,00006095228,201006,201707,Angiotension receptor blocker,
979494,00006095231,201006,201709,Angiotension receptor blocker,
979494,00006095254,201006,201709,Angiotension receptor blocker,
979494,00006095258,201006,201102,Angiotension receptor blocker,
979494,00006095282,201006,201709,Angiotension receptor blocker,
979494,00006095287,201006,201707,Angiotension receptor blocker,
979482,00006096028,201006,201707,Angiotension receptor blocker,
979482,00006096031,201006,201709,Angiotension receptor blocker,
979482,00006096054,201006,201709,Angiotension receptor blocker,
979482,00006096058,201006,201102,Angiotension receptor blocker,
979482,00006096082,201006,201709,Angiotension receptor blocker,
979482,00006096086,201006,201707,Angiotension receptor blocker,
309198,00006323966,200706,200901,Thiazide,
213439,00006323966,200706,201301,Thiazide,
484152,00006325032,200901,200901,Thiazide,
996476,00006325032,201007,201104,Thiazide,
197957,00006338274,200706,200901,Other antihypertensive,
201361,00006338274,200706,201101,Other antihypertensive,
197476,00006340390,200801,200901,Thiazide,
541298,00006340390,200706,201206,Thiazide,
197963,00006340490,200801,200802,Other antihypertensive,
197963,00006340490,200801,200802,Thiazide,
858823,00006350801,200910,201102,ACE inhibitor,
204404,00006350801,200706,200808,ACE inhibitor,
858823,00006350804,200910,201309,ACE inhibitor,
204404,00006350804,200706,200808,ACE inhibitor,
858823,00006350847,200910,201102,ACE inhibitor,
402698,00006358401,201103,201206,Calcium channel blocker,
402698,00006358401,201103,201206,Calcium channel blocker,
197692,00006358401,200907,201102,Calcium channel blocker,
197692,00006358401,200907,201102,Calcium channel blocker,
402696,00006358501,201103,201206,Calcium channel blocker,
402696,00006358501,201103,201206,Calcium channel blocker,
358334,00006358501,200907,201102,Calcium channel blocker,
358334,00006358501,200907,201102,Calcium channel blocker,
402695,00006358601,201104,201206,Calcium channel blocker,
402695,00006358601,201104,201206,Calcium channel blocker,
700745,00006358601,200907,201103,Calcium channel blocker,
700745,00006358601,200907,201103,Calcium channel blocker,
484152,00006361932,200901,200901,Thiazide,
996476,00006361932,201007,201102,Thiazide,
858892,00006366131,200910,201206,ACE inhibitor,
858892,00006366131,200910,201206,Calcium channel blocker,
858892,00006366168,200910,201206,ACE inhibitor,
858892,00006366168,200910,201206,Calcium channel blocker,
858823,00006382401,200910,201101,ACE inhibitor,
204404,00006382401,200801,200808,ACE inhibitor,
858823,00006382404,200910,201102,ACE inhibitor,
204404,00006382404,200801,200808,ACE inhibitor,
310429,00007034020,200706,201101,Other Diuretics,
310429,00007034025,200706,201101,Other Diuretics,
313988,00007034120,200706,201101,Other Diuretics,
313988,00007034125,200706,201101,Other Diuretics,
310798,00007036320,200706,201101,Thiazide,
310798,00007036330,200706,201101,Thiazide,
197770,00007036420,200706,201101,Thiazide,
197770,00007036430,200706,201101,Thiazide,
197476,00007042020,200706,201101,Thiazide,
197476,00007042030,200706,201101,Thiazide,
860512,00007337013,200910,201709,Beta_blocker,
860512,00007337059,200910,201101,Beta_blocker,
860512,00007337061,200910,201509,Beta_blocker,
860518,00007337113,200910,201709,Beta_blocker,
860518,00007337159,200910,201212,Beta_blocker,
860518,00007337161,200910,201509,Beta_blocker,
860524,00007337213,200910,201709,Beta_blocker,
860524,00007337259,200910,201212,Beta_blocker,
860524,00007337261,200910,201405,Beta_blocker,
860534,00007337313,200910,201709,Beta_blocker,
860534,00007337359,200910,201212,Beta_blocker,
860534,00007337361,200910,201709,Beta_blocker,
861404,00007353320,200910,201101,Other antihypertensive,
198316,00007365021,200706,200901,Other Diuretics,
198316,00007365021,200706,200901,Thiazide,
208124,00007365021,200706,201102,Other Diuretics,
208124,00007365021,200706,201102,Thiazide,
198316,00007365022,200706,200901,Other Diuretics,
198316,00007365022,200706,200901,Thiazide,
208124,00007365022,200706,201709,Other Diuretics,
208124,00007365022,200706,201709,Thiazide,
198316,00007365030,200706,200901,Other Diuretics,
198316,00007365030,200706,200901,Thiazide,
208124,00007365030,200706,201709,Other Diuretics,
208124,00007365030,200706,201709,Thiazide,
686926,00007413906,200907,201301,Beta_blocker,
686924,00007413920,200706,200901,Beta_blocker,
686924,00007413920,200706,200901,Beta_blocker,
686926,00007413920,200706,201709,Beta_blocker,
686924,00007413955,200801,200901,Beta_blocker,
686924,00007413955,200801,200901,Beta_blocker,
686926,00007413955,200706,201101,Beta_blocker,
686924,00007413961,200801,200901,Beta_blocker,
686924,00007413961,200801,200901,Beta_blocker,
686926,00007413961,200706,201005,Beta_blocker,
200031,00007414013,200706,201101,Beta_blocker,
200031,00007414020,200706,200901,Beta_blocker,
212388,00007414020,200706,201709,Beta_blocker,
200031,00007414021,200706,201101,Beta_blocker,
200031,00007414055,200801,200901,Beta_blocker,
212388,00007414055,200706,201601,Beta_blocker,
200031,00007414061,200801,200901,Beta_blocker,
212388,00007414061,200706,201005,Beta_blocker,
200032,00007414113,200706,201101,Beta_blocker,
200032,00007414120,200706,200901,Beta_blocker,
212389,00007414120,200706,201709,Beta_blocker,
200032,00007414121,200706,201101,Beta_blocker,
200032,00007414155,200801,200901,Beta_blocker,
212389,00007414155,200706,201601,Beta_blocker,
200032,00007414162,200801,200901,Beta_blocker,
212389,00007414162,200706,201005,Beta_blocker,
200033,00007414213,200706,201101,Beta_blocker,
200033,00007414220,200706,200901,Beta_blocker,
212390,00007414220,200706,201709,Beta_blocker,
200033,00007414221,200706,201101,Beta_blocker,
200033,00007414255,200801,200901,Beta_blocker,
212390,00007414255,200706,201601,Beta_blocker,
200033,00007414261,200801,200901,Beta_blocker,
212390,00007414261,200706,201005,Beta_blocker,
197743,00008007301,200706,200901,Other antihypertensive,
206387,00008007301,200706,201102,Other antihypertensive,
197743,00008007304,200706,200901,Other antihypertensive,
206387,00008007304,200706,201102,Other antihypertensive,
197743,00008007305,200706,200901,Other antihypertensive,
206387,00008007305,200706,201102,Other antihypertensive,
197744,00008007401,200706,200901,Other antihypertensive,
206389,00008007401,200706,201101,Other antihypertensive,
310661,00008009201,200706,201101,Other antihypertensive,
856521,00008042481,200908,201002,Beta_blocker,
856521,00008042495,200908,201002,Beta_blocker,
856557,00008042681,200908,201002,Beta_blocker,
856579,00008042881,200908,201002,Beta_blocker,
856537,00008047081,200908,201002,Beta_blocker,
856571,00008047181,200908,201002,Beta_blocker,
856462,00008047381,200908,201002,Beta_blocker,
856483,00008047981,200908,201002,Beta_blocker,
282452,00008062804,200706,201101,Other Diuretics,
858609,00008081202,200910,201301,Calcium channel blocker,
998691,00008417701,201008,201101,Beta_blocker,
998689,00008417702,201008,201101,Beta_blocker,
998691,00008417704,201008,201101,Beta_blocker,
998687,00008417901,201008,201101,Beta_blocker,
998685,00008417902,201008,201101,Beta_blocker,
1112201,00010673701,201107,201709,Other Diuretics,
313096,00014100131,200706,201101,Aldosterone blocker,
313096,00014100134,200706,201101,Aldosterone blocker,
313096,00014100151,200706,201101,Aldosterone blocker,
313096,00014100152,200706,201101,Aldosterone blocker,
313096,00014100155,200706,201101,Aldosterone blocker,
198224,00014101131,200706,201101,Aldosterone blocker,
198224,00014101131,200706,201101,Thiazide,
198224,00014101134,200706,201101,Aldosterone blocker,
198224,00014101134,200706,201101,Thiazide,
198224,00014101151,200706,201101,Aldosterone blocker,
198224,00014101151,200706,201101,Thiazide,
198224,00014101152,200706,201101,Aldosterone blocker,
198224,00014101152,200706,201101,Thiazide,
198224,00014101155,200706,201101,Aldosterone blocker,
198224,00014101155,200706,201101,Thiazide,
198225,00014102131,200706,201101,Aldosterone blocker,
198225,00014102131,200706,201101,Thiazide,
198225,00014102134,200706,201101,Aldosterone blocker,
198225,00014102134,200706,201101,Thiazide,
198222,00014103131,200706,201101,Aldosterone blocker,
198222,00014103134,200706,201101,Aldosterone blocker,
198223,00014104131,200706,201101,Aldosterone blocker,
198223,00014104134,200706,201101,Aldosterone blocker,
897722,00014177131,201003,201101,Calcium channel blocker,
198007,00015246201,200706,201212,Beta_blocker,
198007,00015246202,200706,201212,Beta_blocker,
198007,00015246203,200706,201212,Beta_blocker,
197788,00015541060,200706,200901,Thiazide,
206552,00015541060,200706,201101,Thiazide,
197790,00015543660,200706,201101,Thiazide,
197790,00015543690,200706,200901,Thiazide,
